Date,Quantity,UnitPrice,ShippingAddress,ItemsInCart,TotalPrice,Feature_CartDensity,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral,CouponCode_SAVE10,CouponCode_WINTER15
2024-09-03,4.0,481.48,358 Main St,5.0,1925.92,1.25,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
2025-03-05,3.0,158.37,742 Main St,6.0,475.11,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
2025-04-23,2.0,323.37,552 Main St,3.0,646.74,1.5,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
2025-02-07,5.0,73.83,991 Main St,9.0,369.15,1.8,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
2024-04-28,1.0,458.63,839 Main St,4.0,458.63,4.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True
2024-07-13,4.0,180.25,813 Main St,7.0,721.0,1.75,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2023-05-17,3.0,473.49,205 Main St,7.0,1420.47,2.3333333333333335,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-02-05,4.0,237.43,262 Main St,8.0,949.72,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2023-11-23,1.0,442.39,101 Main St,6.0,442.39,6.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
2024-09-03,1.0,62.12,141 Main St,2.0,62.12,2.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2024-08-04,5.0,298.39,583 Main St,7.0,1491.95,1.4,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
2025-05-06,2.0,697.93,332 Main St,2.0,1395.86,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
2024-05-27,2.0,291.85,569 Main St,5.0,583.7,2.5,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2024-05-31,3.0,308.98,348 Main St,3.0,926.94,1.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
2024-08-13,5.0,396.86,593 Main St,9.0,1984.3,1.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2024-01-22,2.0,139.69,318 Main St,7.0,279.38,3.5,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
2023-02-16,5.0,475.95,505 Main St,8.0,2379.75,1.6,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
2025-02-10,1.0,626.6,955 Main St,4.0,626.6,4.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
2024-02-16,4.0,502.99,939 Main St,4.0,2011.96,1.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
2024-06-21,5.0,578.83,165 Main St,6.0,2894.15,1.2,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-01-20,5.0,383.82,836 Main St,7.0,1919.1,1.4,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-06-24,5.0,368.25,706 Main St,5.0,1841.25,1.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
2025-02-07,2.0,374.6,187 Main St,3.0,749.2,1.5,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
2025-03-12,2.0,428.09,978 Main St,6.0,856.18,3.0,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False
2023-07-24,1.0,438.93,144 Main St,3.0,438.93,3.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False
2024-06-17,2.0,563.82,487 Main St,3.0,1127.64,1.5,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
2023-02-11,3.0,649.93,836 Main St,7.0,1949.79,2.3333333333333335,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
2025-03-22,5.0,268.43,991 Main St,5.0,1342.15,1.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2024-12-20,5.0,502.47,304 Main St,10.0,2512.35,2.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
2024-03-20,1.0,26.95,672 Main St,1.0,26.95,1.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2023-02-14,4.0,64.69,638 Main St,7.0,258.76,1.75,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
2024-05-09,3.0,247.11,821 Main St,3.0,741.33,1.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True
2024-10-16,2.0,536.25,553 Main St,3.0,1072.5,1.5,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
2024-12-16,2.0,456.04,382 Main St,4.0,912.08,2.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2024-01-01,2.0,40.23,623 Main St,4.0,80.46,2.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
2023-03-26,2.0,72.39,168 Main St,7.0,144.78,3.5,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True
2023-01-26,2.0,394.16,255 Main St,2.0,788.32,1.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
2025-06-01,4.0,119.84,692 Main St,8.0,479.36,2.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
2023-11-24,3.0,692.71,398 Main St,3.0,2078.13,1.0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
2024-01-12,4.0,56.66,737 Main St,4.0,226.64,1.0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False
2024-01-16,2.0,298.53,536 Main St,5.0,597.06,2.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2023-07-12,3.0,331.46,696 Main St,6.0,994.38,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
2025-04-16,2.0,521.4,212 Main St,7.0,1042.8,3.5,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
2023-03-27,4.0,305.32,679 Main St,4.0,1221.28,1.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
2023-07-17,5.0,111.7,599 Main St,9.0,558.5,1.8,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-09-29,1.0,479.76,882 Main St,1.0,479.76,1.0,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-12-27,3.0,193.49,355 Main St,6.0,580.47,2.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
2024-12-16,2.0,426.22,448 Main St,7.0,852.44,3.5,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True
2023-08-20,5.0,276.44,619 Main St,10.0,1382.2,2.0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
2024-05-04,2.0,404.96,546 Main St,4.0,809.92,2.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2023-09-07,4.0,465.66,119 Main St,9.0,1862.64,2.25,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
2024-06-21,2.0,594.07,739 Main St,2.0,1188.14,1.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2023-11-09,5.0,110.38,319 Main St,10.0,551.9,2.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2024-05-31,1.0,596.24,891 Main St,4.0,596.24,4.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
2024-07-22,2.0,306.24,589 Main St,4.0,612.48,2.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
2025-02-27,3.0,503.39,225 Main St,5.0,1510.17,1.6666666666666667,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True
2023-02-06,1.0,131.61,971 Main St,2.0,131.61,2.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
2024-10-22,3.0,443.44,240 Main St,3.0,1330.32,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
2023-01-23,1.0,408.13,164 Main St,3.0,408.13,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
2024-04-11,2.0,160.98,381 Main St,3.0,321.96,1.5,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False
2023-01-12,5.0,643.89,851 Main St,8.0,3219.45,1.6,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
2023-05-13,3.0,158.66,537 Main St,7.0,475.98,2.3333333333333335,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
2024-04-13,2.0,143.82,856 Main St,6.0,287.64,3.0,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False
2023-12-11,3.0,379.07,312 Main St,3.0,1137.21,1.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
2024-11-11,1.0,601.36,532 Main St,1.0,601.36,1.0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False
2024-09-06,2.0,142.08,838 Main St,4.0,284.16,2.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False
2024-03-11,5.0,530.34,970 Main St,9.0,2651.7,1.8,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
2023-08-20,5.0,364.42,778 Main St,10.0,1822.1,2.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
2025-06-18,4.0,578.28,791 Main St,5.0,2313.12,1.25,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-05-20,5.0,280.52,290 Main St,7.0,1402.6,1.4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-05-06,5.0,638.92,502 Main St,5.0,3194.6,1.0,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False
2024-02-08,4.0,412.2,664 Main St,6.0,1648.8,1.5,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
2025-06-05,1.0,440.34,675 Main St,2.0,440.34,2.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True
2024-09-07,1.0,627.15,241 Main St,5.0,627.15,5.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
2024-05-27,2.0,605.26,934 Main St,4.0,1210.52,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2024-06-09,1.0,90.27,816 Main St,5.0,90.27,5.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2025-06-09,5.0,230.77,141 Main St,10.0,1153.85,2.0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
2023-09-27,5.0,266.78,274 Main St,5.0,1333.9,1.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2023-05-18,1.0,105.92,974 Main St,6.0,105.92,6.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
2024-04-04,3.0,589.3,650 Main St,6.0,1767.9,2.0,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True
2023-01-28,4.0,649.47,608 Main St,8.0,2597.88,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
2024-06-25,4.0,107.49,993 Main St,5.0,429.96,1.25,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2023-05-31,3.0,669.06,299 Main St,7.0,2007.18,2.3333333333333335,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2023-10-14,3.0,69.65,107 Main St,7.0,208.95,2.3333333333333335,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
2023-11-26,4.0,136.83,490 Main St,8.0,547.32,2.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
2024-09-06,1.0,304.11,707 Main St,2.0,304.11,2.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False
2024-11-24,4.0,296.28,110 Main St,5.0,1185.12,1.25,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
2025-02-28,1.0,77.64,706 Main St,1.0,77.64,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
2024-07-20,1.0,243.71,948 Main St,6.0,243.71,6.0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
2024-09-07,4.0,644.96,533 Main St,7.0,2579.84,1.75,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-06-05,5.0,283.73,436 Main St,8.0,1418.65,1.6,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
2025-02-04,2.0,629.56,818 Main St,5.0,1259.12,2.5,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
2023-03-23,4.0,246.11,559 Main St,4.0,984.44,1.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
2023-11-19,2.0,418.26,913 Main St,2.0,836.52,1.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
2024-05-09,5.0,127.18,598 Main St,10.0,635.9,2.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2024-08-27,3.0,586.21,933 Main St,4.0,1758.63,1.3333333333333333,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True
2024-04-06,3.0,267.45,576 Main St,5.0,802.35,1.6666666666666667,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
2024-06-27,4.0,615.65,971 Main St,9.0,2462.6,2.25,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True
2023-11-18,2.0,113.29,959 Main St,5.0,226.58,2.5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
2024-04-28,4.0,473.86,101 Main St,7.0,1895.44,1.75,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
2023-11-27,3.0,444.75,805 Main St,6.0,1334.25,2.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2023-05-19,2.0,183.67,783 Main St,6.0,367.34,3.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
2023-12-24,1.0,483.38,652 Main St,6.0,483.38,6.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2023-06-21,5.0,260.93,582 Main St,9.0,1304.65,1.8,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
2023-12-08,2.0,253.68,122 Main St,6.0,507.36,3.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
2025-06-19,4.0,699.88,944 Main St,5.0,2799.52,1.25,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
2023-01-11,5.0,319.97,582 Main St,7.0,1599.85,1.4,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
2025-06-09,4.0,246.91,296 Main St,8.0,987.64,2.0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False
2023-03-02,3.0,392.85,426 Main St,6.0,1178.55,2.0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
2024-05-27,5.0,420.98,860 Main St,7.0,2104.9,1.4,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2024-03-20,2.0,73.26,839 Main St,4.0,146.52,2.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
2023-01-13,3.0,410.88,257 Main St,8.0,1232.64,2.6666666666666665,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2023-09-02,2.0,176.46,696 Main St,2.0,352.92,1.0,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-03-31,3.0,659.57,533 Main St,6.0,1978.71,2.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-12-03,2.0,478.36,654 Main St,3.0,956.72,1.5,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
2024-12-03,4.0,30.05,301 Main St,6.0,120.2,1.5,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
2025-04-26,4.0,300.56,842 Main St,9.0,1202.24,2.25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-02-04,5.0,226.45,160 Main St,6.0,1132.25,1.2,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2024-01-26,2.0,349.4,892 Main St,2.0,698.8,1.0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
2023-12-29,5.0,268.78,669 Main St,7.0,1343.9,1.4,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
2024-08-25,2.0,680.85,953 Main St,6.0,1361.7,3.0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
2023-07-08,3.0,182.48,209 Main St,3.0,547.44,1.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2024-04-06,1.0,277.09,293 Main St,2.0,277.09,2.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
2024-04-22,2.0,26.5,312 Main St,3.0,53.0,1.5,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False
2023-10-23,3.0,315.27,309 Main St,4.0,945.81,1.3333333333333333,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-02-24,3.0,450.98,396 Main St,8.0,1352.94,2.6666666666666665,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False
2024-09-23,5.0,233.67,291 Main St,10.0,1168.35,2.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2024-01-29,3.0,367.75,731 Main St,7.0,1103.25,2.3333333333333335,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2025-05-17,1.0,23.53,174 Main St,2.0,23.53,2.0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
2023-05-01,1.0,677.48,807 Main St,1.0,677.48,1.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True
2024-05-21,4.0,554.83,983 Main St,6.0,2219.32,1.5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2023-02-17,4.0,440.31,610 Main St,6.0,1761.24,1.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-03-01,1.0,87.06,851 Main St,4.0,87.06,4.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-10-02,4.0,245.28,176 Main St,6.0,981.12,1.5,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
2023-02-28,5.0,664.51,136 Main St,8.0,3322.55,1.6,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
2023-04-20,1.0,618.68,990 Main St,6.0,618.68,6.0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True
2024-12-24,1.0,370.85,331 Main St,2.0,370.85,2.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
2024-06-16,4.0,517.98,766 Main St,8.0,2071.92,2.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2023-11-12,4.0,506.11,911 Main St,5.0,2024.44,1.25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-05-31,3.0,413.83,552 Main St,8.0,1241.49,2.6666666666666665,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False
2023-12-13,1.0,249.81,408 Main St,1.0,249.81,1.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
2025-03-15,3.0,362.53,422 Main St,5.0,1087.59,1.6666666666666667,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
2025-06-28,2.0,299.23,177 Main St,2.0,598.46,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
2023-11-15,1.0,536.07,932 Main St,5.0,536.07,5.0,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
2023-02-11,4.0,558.9,948 Main St,9.0,2235.6,2.25,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
2024-12-09,2.0,409.75,414 Main St,2.0,819.5,1.0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True
2025-01-11,2.0,179.96,675 Main St,5.0,359.92,2.5,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False
2025-06-22,1.0,38.49,215 Main St,4.0,38.49,4.0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
2024-09-20,5.0,316.4,671 Main St,7.0,1582.0,1.4,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
2024-10-07,3.0,547.15,466 Main St,4.0,1641.45,1.3333333333333333,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True
2023-06-23,4.0,540.34,394 Main St,6.0,2161.36,1.5,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True
2024-09-09,4.0,73.65,889 Main St,9.0,294.6,2.25,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
2024-07-18,5.0,391.86,587 Main St,6.0,1959.3,1.2,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
2023-08-20,5.0,69.7,722 Main St,9.0,348.5,1.8,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
2025-03-05,5.0,26.43,820 Main St,5.0,132.15,1.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False
2023-09-11,1.0,531.74,493 Main St,1.0,531.74,1.0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True
2024-09-15,2.0,496.62,679 Main St,2.0,993.24,1.0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
2023-11-29,1.0,660.66,447 Main St,3.0,660.66,3.0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
2023-10-23,4.0,274.82,932 Main St,9.0,1099.28,2.25,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
2024-06-14,2.0,486.35,790 Main St,6.0,972.7,3.0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False
2024-09-24,3.0,428.88,535 Main St,3.0,1286.64,1.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True
2023-09-08,2.0,412.14,127 Main St,2.0,824.28,1.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
2024-09-22,1.0,265.64,601 Main St,3.0,265.64,3.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
2024-05-07,2.0,273.43,824 Main St,7.0,546.86,3.5,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
2025-01-29,5.0,131.7,830 Main St,8.0,658.5,1.6,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2023-08-23,5.0,85.52,301 Main St,5.0,427.6,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
2024-06-19,2.0,320.68,336 Main St,5.0,641.36,2.5,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-02-12,4.0,198.81,654 Main St,9.0,795.24,2.25,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2023-10-30,5.0,666.8,488 Main St,7.0,3330.4075,1.4,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False
2023-12-20,1.0,355.09,674 Main St,5.0,355.09,5.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
2023-06-06,2.0,316.2,384 Main St,2.0,632.4,1.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
2024-08-03,1.0,133.39,469 Main St,2.0,133.39,2.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
2023-02-25,1.0,454.23,255 Main St,3.0,454.23,3.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
2024-09-06,4.0,491.29,496 Main St,6.0,1965.16,1.5,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
2025-06-24,2.0,255.14,216 Main St,2.0,510.28,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2023-02-26,1.0,392.61,977 Main St,4.0,392.61,4.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
2024-10-11,4.0,362.06,294 Main St,4.0,1448.24,1.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
2024-05-10,1.0,222.73,120 Main St,4.0,222.73,4.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
2024-08-31,2.0,552.63,609 Main St,7.0,1105.26,3.5,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
2023-05-08,4.0,686.61,176 Main St,6.0,2746.44,1.5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-03-07,3.0,305.16,115 Main St,8.0,915.48,2.6666666666666665,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
2023-03-18,1.0,41.09,881 Main St,4.0,41.09,4.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
2024-06-20,5.0,634.0,144 Main St,8.0,3170.0,1.6,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
2023-01-20,5.0,464.74,438 Main St,7.0,2323.7,1.4,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
2023-04-21,4.0,425.6,494 Main St,5.0,1702.4,1.25,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
